gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
17 - TUBA1B	0.5067271609351899	0.19721611599727662	0.8301941053254029	False		False
17 - HLA-DRA	0.5300631949688217	0.18461298845254892	0.8301941053254029	False		False
14 - BCL2A1	0.45564054701731826	0.22422180603354325	0.8301941053254029	False		False
16 - ILK	0.49602749846367844	0.201823240815863	0.8301941053254029	False		False
17 - LAPTM5	0.4677198639425145	0.21681394711277557	0.8301941053254029	False		False
17 - RPL23A	0.44840722988151405	0.23113246868313864	0.8301941053254029	False		False
17 - SLC15A4	0.5270903621687856	0.18836578875014665	0.8301941053254029	False		False
16 - SOCS3	0.5413945385820327	0.17902237091493833	0.8301941053254029	False		False
11 - PTBP3	0.4808451534612146	0.2116315756950753	0.8301941053254029	False		False
10 - RNMT	0.4716770642698017	0.21813229370933707	0.8301941053254029	False		False
5 - XAF1	0.426738778565121	0.24893267493077886	0.8301941053254029	False		False
14 - MRPS5	0.4614591459228784	0.2201756397645187	0.8301941053254029	False		False
11 - ZNF362	0.5372654610819365	0.18374544543883375	0.8301941053254029	False		False
11 - PTGES3	0.4807044378102364	0.21477357748883175	0.8301941053254029	False		False
8 - AC020656.1	0.4347382282675788	0.24449504676110323	0.8301941053254029	False		False
17 - SYK	0.5189709757200197	0.19301966446790575	0.8301941053254029	False		False
4 - EIF3K	0.4459514728954591	0.23213760136455186	0.8301941053254029	False		False
17 - ZMYM2	0.5719321830171102	0.1686379745671609	0.8301941053254029	False		False
16 - MAP3K8	0.5415069076091883	0.1789452117407161	0.8301941053254029	False		False
10 - SP100	0.48216923218980545	0.21205016392720255	0.8301941053254029	False		False
17 - TNPO1	0.5086402572073474	0.19731024410093534	0.8301941053254029	False		False
13 - RHOB	0.4882546129075327	0.20785057678671692	0.8301941053254029	False		False
16 - RPL3	0.44345395402330245	0.2355903756095128	0.8301941053254029	False		False
11 - GBP5	0.5528738646179485	0.17612282949656055	0.8301941053254029	False		False
14 - IFIT3	0.4860144342648359	0.21315017751949272	0.8301941053254029	False		False
16 - TPM4	0.4657534303334373	0.21772692951511186	0.8301941053254029	False		False
11 - CSNK1A1	0.48639550909193086	0.2109706250957033	0.8301941053254029	False		False
2 - CD3G	0.45023222720602907	0.2284914826940051	0.8301941053254029	False		False
11 - NFKBIA	0.50239606616137	0.2005037524814547	0.8301941053254029	False		False
5 - S100A8	0.5077626961417403	0.19792354269685952	0.8301941053254029	False		False
3 - GZMK	0.43844796380524376	0.23843772463998847	0.8301941053254029	False		False
9 - TNFAIP3	0.5134021525715993	0.19519959388595998	0.8301941053254029	False		False
10 - BTG1	0.4930339330232565	0.2036105354729011	0.8301941053254029	False		False
16 - SYAP1	0.5792438338244945	0.16149516543129538	0.8301941053254029	False		False
