gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
17 - CD82	0.3361553130682524	0.5286706567557833	0.7178068555019116	False		False
11 - CCL5	0.25911748678070123	0.6124100349726944	0.7178068555019116	False		False
9 - RBM3	0.02341062876290012	0.9260096296570193	0.7178068555019116	False		False
16 - IFITM3	0.2753647031864025	0.6305144701118507	0.7178068555019116	False		False
11 - FAM13B	0.1911811671855277	0.6950907346021091	0.7178068555019116	False		False
16 - ELMO1	0.4106219332720775	0.42482415795834516	0.7178068555019116	False		False
11 - CD44	0.2248007510775415	0.6972206231180405	0.7178068555019116	False		False
11 - CHMP4B	0.46751787890802254	0.2733091247230668	0.7178068555019116	False		False
14 - NDE1	0.3593074249681457	0.47441681287308035	0.7178068555019116	False		False
15 - PAXX	0.09748534676144249	0.8239818535060696	0.7178068555019116	False		False
17 - ISG20	0.404905648744293	0.4952902044293308	0.7178068555019116	False		False
8 - HP	0.1027176280330051	0.8134380710483982	0.7178068555019116	False		False
4 - ACAP2	0.3372342099071919	0.48754259376688824	0.7178068555019116	False		False
16 - MED10	0.43530550191280604	0.3602446452076534	0.7178068555019116	False		False
16 - ZFP36L1	0.2773408558917463	0.6130079140396922	0.7178068555019116	False		False
17 - PUM2	0.22333440663715443	0.6538869305096127	0.7178068555019116	False		False
7 - RPS27A	0.41995320663828717	0.35359292766779304	0.7178068555019116	False		False
11 - HIST1H1D	0.21705854347222253	0.670458807093858	0.7178068555019116	False		False
4 - PSMD7	0.512595391038204	0.2389320107175945	0.7178068555019116	False		False
13 - MNDA	0.08213152909461674	0.8390732466673874	0.7178068555019116	False		False
13 - SGK1	0.3884052365270638	0.4083259095773123	0.7178068555019116	False		False
17 - TRBC2	0.4473613892952286	0.5590680804565176	0.7178068555019116	False		False
11 - HIPK1	0.03624069747016867	0.9031836606219679	0.7178068555019116	False		False
14 - DPP7	0.48197683249744094	0.34342463736392126	0.7178068555019116	False		False
17 - MYDGF	0.5176163317039524	0.3178311654095771	0.7178068555019116	False		False
14 - NAMPT	0.43954071673154216	0.3068872351339691	0.7178068555019116	False		False
9 - SELL	0.30960907581834785	0.5552044321230944	0.7178068555019116	False		False
16 - FLNA	0.5199218390473731	0.18311257585994178	0.7178068555019116	False		False
13 - ISG20	0.46076708994802584	0.4676155233999172	0.7178068555019116	False		False
11 - UBXN4	0.27861997056564236	0.5770279851075106	0.7178068555019116	False		False
16 - PARP14	0.3358165096096202	0.49698264866244424	0.7178068555019116	False		False
14 - MAP1LC3B	0.5413976106281622	0.20674938315334124	0.7178068555019116	False		False
14 - CDK5RAP3	0.29636942413369394	0.5819220029001386	0.7178068555019116	False		False
8 - IFI16	0.2926665187165065	0.5852383754372792	0.7178068555019116	False		False
11 - TROVE2	0.1824165437942986	0.7111637029569352	0.7178068555019116	False		False
17 - RIC1	0.37477371074556065	0.4372083157242025	0.7178068555019116	False		False
17 - VAMP8	0.42468638965325	0.36070490044184433	0.7178068555019116	False		False
17 - TALDO1	0.40466823533067386	0.3545292256756649	0.7178068555019116	False		False
17 - TYMP	0.10416190477411258	0.8073425273462835	0.7178068555019116	False		False
17 - PARP10	0.3071744015914951	0.5610911037159043	0.7178068555019116	False		False
14 - VAMP5	0.05385565268270942	0.8796112378665127	0.7178068555019116	False		False
11 - OAS2	0.33252284055125525	0.5189100018990226	0.7178068555019116	False		False
16 - IL1B	0.22496706783565368	0.6443570149822582	0.7178068555019116	False		False
8 - CD74	0.2650274219840971	0.6294289255706222	0.7178068555019116	False		False
11 - PSMD1	0.4025723116682014	0.36730426075571176	0.7178068555019116	False		False
17 - SELENOS	0.3425300200954664	0.5276953629348425	0.7178068555019116	False		False
17 - SMU1	0.44928090115961594	0.3317069201559171	0.7178068555019116	False		False
11 - BANF1	0.04575322898881318	0.8869092649616087	0.7178068555019116	False		False
12 - IFI44L	0.45798015948058945	0.3370778037527995	0.7178068555019116	False		False
17 - NSD1	0.18264712434035468	0.7077860892711627	0.7178068555019116	False		False
14 - CCND3	0.44231629962673014	0.36825766451906095	0.7178068555019116	False		False
11 - UBE2J2	0.4573370841386768	0.3057730784416055	0.7178068555019116	False		False
11 - CSNK1A1	0.3694212885932209	0.435015393026417	0.7178068555019116	False		False
2 - CD3G	0.24419103544404797	0.6315786468090185	0.7178068555019116	False		False
11 - KDM4C	0.5043646353373498	0.24927887271531146	0.7178068555019116	False		False
5 - S100A8	0.1976026845108556	0.6938291452536107	0.7178068555019116	False		False
3 - GZMK	0.26142771545271115	0.6630022336793207	0.7178068555019116	False		False
9 - TNFAIP3	0.34050139915956	0.48720501742475697	0.7178068555019116	False		False
11 - BAZ2A	0.2173941659376074	0.6676380471019815	0.7178068555019116	False		False
11 - DSTN	0.43305685472974875	0.4037753671070097	0.7178068555019116	False		False
16 - TTN	0.12884770249481037	0.794110822518216	0.7178068555019116	False		False
9 - RPSA	0.14988656870824357	0.7528212634121219	0.7178068555019116	False		False
16 - C12orf57	0.5001778495972098	0.31415804892171173	0.7178068555019116	False		False
11 - CD69	0.23007707116493892	0.6651031022917742	0.7178068555019116	False		False
17 - NAP1L1	0.3148634882879111	0.6458023455420027	0.7178068555019116	False		False
4 - ZFP36	0.3712367923644364	0.521588898237425	0.7178068555019116	False		False
8 - XAF1	0.3646263776828439	0.47447239080369463	0.7178068555019116	False		False
17 - ASPH	0.36190401829110364	0.454287622370358	0.7178068555019116	False		False
15 - OAS1	0.23840385278959575	0.6270014756070169	0.7178068555019116	False		False
8 - EREG	0.17026594586677068	0.7182003478134693	0.7178068555019116	False		False
16 - NCF1	0.036062914829992576	0.9058473477911211	0.7178068555019116	False		False
17 - JMJD1C	0.5088233617616083	0.18982007138840618	0.7178068555019116	False		False
11 - STAT4	0.34011108073067864	0.5596246888422066	0.7178068555019116	False		False
16 - RPS23	0.5012447668980868	0.3155572810550181	0.7178068555019116	False		False
14 - CLU	0.07770559651712994	0.8418247231833834	0.7178068555019116	False		False
13 - EPSTI1	0.23619879327445958	0.6433724341762543	0.7178068555019116	False		False
16 - NOCT	0.33847542061144276	0.5499843059162128	0.7178068555019116	False		False
16 - TCF25	0.4787900703452952	0.3698876535755313	0.7178068555019116	False		False
3 - XAF1	0.2925959507397573	0.5708601792017833	0.7178068555019116	False		False
8 - HLA-DQA1	0.14496349952782628	0.7759869782317691	0.7178068555019116	False		False
9 - RPL26	0.10574425904293483	0.8100007340648052	0.7178068555019116	False		False
16 - DNAJB1	0.36033886103139046	0.494335811920809	0.7178068555019116	False		False
14 - EFCAB2	0.369267911040852	0.5252496556272208	0.7178068555019116	False		False
16 - STK17B	0.5331833014546044	0.21973706319649833	0.7178068555019116	False		False
17 - PDIA4	0.3713178178036607	0.5135244021398477	0.7178068555019116	False		False
17 - HNRNPAB	0.3338641461488163	0.5120151857350221	0.7178068555019116	False		False
17 - RUNX2	0.1840965249312384	0.7161632231827391	0.7178068555019116	False		False
11 - EIF3G	0.47561010998484776	0.26579174657001126	0.7178068555019116	False		False
11 - PLEK	0.5265329974885311	0.16188418313738662	0.7178068555019116	False		False
9 - MS4A6A	0.0647903326400896	0.8659635622178505	0.7178068555019116	False		False
17 - ZNF394	0.3029190368765198	0.5524780974712785	0.7178068555019116	False		False
11 - FAM192A	0.46305436690337554	0.33932893143389	0.7178068555019116	False		False
17 - NDEL1	0.430766511593068	0.31282427323340234	0.7178068555019116	False		False
11 - CCDC59	0.34696694114416604	0.48993602383165114	0.7178068555019116	False		False
11 - CCL4	0.5356927115166092	0.23572699496656113	0.7178068555019116	False		False
17 - APBB1IP	0.4523732097554608	0.3643162565975082	0.7178068555019116	False		False
17 - FCHSD2	0.1703354846935492	0.7185466828180029	0.7178068555019116	False		False
11 - PRF1	0.4834205210092505	0.2781052886344112	0.7178068555019116	False		False
17 - SCAMP1	0.3998802427045385	0.36781611117977386	0.7178068555019116	False		False
13 - PTPN11	0.44708551379628103	0.5256223596059867	0.7178068555019116	False		False
2 - S100A9	0.22661520220909703	0.6523626266091761	0.7178068555019116	False		False
11 - CD74	0.3475101358592636	0.5001645398890819	0.7178068555019116	False		False
16 - SYNGR2	0.5247839531438534	0.5164615053799666	0.7178068555019116	False		False
14 - CASP1	0.4960597453986517	0.20449844966436215	0.7178068555019116	False		False
16 - ACSL1	0.3347794799976773	0.5109407275163912	0.7178068555019116	False		False
16 - CAMK4	0.2908503187292858	0.5572302459261378	0.7178068555019116	False		False
16 - MYO1F	0.07926514742764423	0.8464098151172744	0.7178068555019116	False		False
16 - GZMA	0.5192359929348883	0.23892668529572025	0.7178068555019116	False		False
17 - RGS2	0.414914797843022	0.40067479789470706	0.7178068555019116	False		False
9 - IFI44L	0.3960447529592255	0.40490883229865804	0.7178068555019116	False		False
17 - PARP9	0.3343935157492295	0.511722473822144	0.7178068555019116	False		False
17 - CSNK1A1	0.155240671841398	0.746435450878993	0.7178068555019116	False		False
9 - IL1B	0.17333964975873262	0.7255698566487655	0.7178068555019116	False		False
7 - RPS2	0.3993314846066438	0.41837918037594	0.7178068555019116	False		False
14 - ITSN2	0.42082885587003993	0.31964888953668436	0.7178068555019116	False		False
11 - DTX3	0.4442946239429628	0.3478886212780945	0.7178068555019116	False		False
14 - TATDN1	0.3894973890503103	0.4889206787885356	0.7178068555019116	False		False
8 - MX1	0.355586964155997	0.4798454352183753	0.7178068555019116	False		False
14 - TXN	0.027463369067341148	0.9223657450494259	0.7178068555019116	False		False
10 - MAPK1IP1L	0.5269590447049091	0.22824287852336722	0.7178068555019116	False		False
16 - SORL1	0.2714460985247593	0.626015151523295	0.7178068555019116	False		False
16 - DGKD	0.5400938247809872	0.3040866944091033	0.7178068555019116	False		False
17 - ATP13A1	0.3010341012721044	0.5323233630333583	0.7178068555019116	False		False
17 - SECISBP2	0.4655418687464927	0.2577959556295072	0.7178068555019116	False		False
17 - STAT2	0.34935696561989193	0.47578834153313565	0.7178068555019116	False		False
17 - H1F0	0.4713989506123395	0.2838247537889118	0.7178068555019116	False		False
14 - TRAPPC3	0.5006222695397443	0.195281922098135	0.7178068555019116	False		False
17 - GSTP1	0.4663111575509076	0.2874569574055761	0.7178068555019116	False		False
14 - SYF2	0.39219249428545644	0.4302303615619818	0.7178068555019116	False		False
11 - SLC25A16	0.32986403179937507	0.5312401516801746	0.7178068555019116	False		False
14 - NCOA4	0.33126193915794055	0.5825477142033305	0.7178068555019116	False		False
14 - PILRA	0.502648155952585	0.34700364229295766	0.7178068555019116	False		False
17 - DDX39A	0.4583331076152599	0.2583398859656897	0.7178068555019116	False		False
17 - PHACTR1	0.27158142306780575	0.6085815314495957	0.7178068555019116	False		False
7 - MX1	0.39741109866779945	0.39637826641362084	0.7178068555019116	False		False
17 - UBALD2	0.39206538591813334	0.39080335179782244	0.7178068555019116	False		False
9 - IFIT1	0.35029481620163505	0.4981348334938628	0.7178068555019116	False		False
16 - PIK3IP1	0.2604021317541292	0.6277219881727778	0.7178068555019116	False		False
16 - KLF4	0.25583248236760403	0.6625469570861491	0.7178068555019116	False		False
