,Foldchange,stat,pvalue,FDR,comparison,group1,group2
TMEM70,-0.03712826469876785,-0.33227479723754894,0.7396817687202452,0.9454905887484688,1_vs_0,1,0
FCHO1,-0.03676807674077276,-0.33178807317892145,0.7400492908556957,0.9454905887484688,1_vs_0,1,0
FLII,-0.07297550798431653,-0.3317735357879983,0.7400602688572413,0.9454905887484688,1_vs_0,1,0
RNF141,-0.03981953210315615,-0.3316440870866688,0.7401580251871502,0.9454905887484688,1_vs_0,1,0
ACBD6,-0.0720468776597446,-0.3315783151761969,0.7402076960503419,0.9454905887484688,1_vs_0,1,0
PWP1,-0.08032535069572974,-0.33151441410369,0.740255955096562,0.9454905887484688,1_vs_0,1,0
SERTAD2,-0.06825948057677024,-0.33147665369728657,0.7402844728011161,0.9454905887484688,1_vs_0,1,0
ATXN7L1,-0.03674427850400772,-0.331310068874827,0.7404102865324331,0.9454905887484688,1_vs_0,1,0
TFPT,-0.038317357036496386,-0.33117262460851515,0.7405140969918531,0.9454905887484688,1_vs_0,1,0
FBXO44,-0.03672888331906595,-0.3311340990101256,0.7405431958893387,0.9454905887484688,1_vs_0,1,0
HDAC3,-0.04463583253936019,-0.33099410988687333,0.7406489346631562,0.9454905887484688,1_vs_0,1,0
IST1,-0.0663783838555096,-0.33084953496608277,0.7407581423962266,0.9454905887484688,1_vs_0,1,0
RNASEH2B,-0.08823310913069136,-0.3306661367828429,0.7408966836201348,0.9454905887484688,1_vs_0,1,0
DCP2,-0.08607057111250731,-0.3306030765774979,0.7409443220095303,0.9454905887484688,1_vs_0,1,0
CD96,-0.09538523095354955,-0.33058129557793514,0.7409607765435025,0.9454905887484688,1_vs_0,1,0
MRPL1,-0.03652236999148555,-0.3305601062462272,0.7409767842135746,0.9454905887484688,1_vs_0,1,0
GTF2H1,-0.03648448465984597,-0.3305243389117071,0.7410038052205646,0.9454905887484688,1_vs_0,1,0
CCDC43,-0.040246850149161864,-0.3304884627588999,0.7410309087569792,0.9454905887484688,1_vs_0,1,0
MIR22HG,-0.03756979244325431,-0.3304622697349985,0.7410506971345798,0.9454905887484688,1_vs_0,1,0
NIPSNAP1,-0.038245775257771265,-0.3304304066099605,0.7410747694066677,0.9454905887484688,1_vs_0,1,0
RPP30,-0.03638262356481355,-0.33034251185735436,0.7411411743264233,0.9454905887484688,1_vs_0,1,0
TTBK2,-0.036250744305993246,-0.3302740936395408,0.7411928659625415,0.9454905887484688,1_vs_0,1,0
CWC25,-0.1430032126646836,-0.330249619056997,0.7412113573916315,0.9454905887484688,1_vs_0,1,0
ABCB7,-0.037990401088622866,-0.33011350101144427,0.741314202207149,0.9454905887484688,1_vs_0,1,0
GPANK1,-0.04720541973821803,-0.330101636006512,0.74132316710264,0.9454905887484688,1_vs_0,1,0
PRPF3,-0.04742658635613387,-0.3300799064849344,0.741339585466666,0.9454905887484688,1_vs_0,1,0
EEFSEC,-0.0386760151716633,-0.32995117603049234,0.7414368538732976,0.9454905887484688,1_vs_0,1,0
KAT5,-0.03722247459255323,-0.32985079615031815,0.741512703524493,0.9454905887484688,1_vs_0,1,0
ALKBH7,-0.25666871015793824,-0.3298015119073353,0.741549944901055,0.9454905887484688,1_vs_0,1,0
PHF12,-0.036208363539949065,-0.3296485563244557,0.741665528829432,0.9454905887484688,1_vs_0,1,0
GATAD2B,-0.04873928933545455,-0.32943694683796104,0.7418254453550679,0.9454905887484688,1_vs_0,1,0
ICAM3,-0.339975128193113,-0.32935928179171753,0.7418841408155206,0.9454905887484688,1_vs_0,1,0
AP2B1,-0.03673172837351243,-0.32930632800487813,0.7419241615701714,0.9454905887484688,1_vs_0,1,0
MCUR1,-0.039648784752707514,-0.3292689282631337,0.7419524275025169,0.9454905887484688,1_vs_0,1,0
DDX21,-0.3864472777951573,-0.32918164825009677,0.7420183932409607,0.9454905887484688,1_vs_0,1,0
EPS15L1,-0.038636469114070614,-0.3290164859668549,0.7421432271434621,0.9454905887484688,1_vs_0,1,0
NDUFV1,-0.13859862412161342,-0.32895723672064725,0.7421880109013911,0.9454905887484688,1_vs_0,1,0
ZNF770,-0.0365378336184367,-0.3288641287831598,0.7422583886376426,0.9454905887484688,1_vs_0,1,0
CALCOCO2,-0.1406078211004465,-0.3288473330429617,0.7422710843064446,0.9454905887484688,1_vs_0,1,0
NAPG,-0.05085454735669499,-0.3287976922010613,0.7423086075453498,0.9454905887484688,1_vs_0,1,0
UBQLN1,-0.0820896939919012,-0.3287592503268432,0.7423376659670702,0.9454905887484688,1_vs_0,1,0
GLB1,-0.037472525938475006,-0.328707027862367,0.7423771418001991,0.9454905887484688,1_vs_0,1,0
ZFAND2B,-0.06291197749126566,-0.3285547043199323,0.7424922895806415,0.9454905887484688,1_vs_0,1,0
PSMB1,-0.3163956719502113,-0.3285386283602478,0.7425044424118041,0.9454905887484688,1_vs_0,1,0
SMIM7,-0.04445143084331742,-0.3284522251885079,0.7425697611146506,0.9454905887484688,1_vs_0,1,0
CEP164,-0.03706825443146833,-0.3284164453498937,0.7425968103478829,0.9454905887484688,1_vs_0,1,0
SELPLG,-0.21910877569879117,-0.328375473307802,0.7426277852301977,0.9454905887484688,1_vs_0,1,0
MAP2K1,-0.05276462259565575,-0.3283591826284169,0.7426401011069599,0.9454905887484688,1_vs_0,1,0
CAPZA1,-0.1671649197887102,-0.3283098343765094,0.7426774091604811,0.9454905887484688,1_vs_0,1,0
GAR1,-0.03650501155672063,-0.3282849827024753,0.7426961976452322,0.9454905887484688,1_vs_0,1,0
PDCD10,-0.09899507552081546,-0.32823826044065074,0.7427315212542422,0.9454905887484688,1_vs_0,1,0
DPP9,-0.0367818566828104,-0.3282284012627702,0.7427389751951503,0.9454905887484688,1_vs_0,1,0
ACTR1B,-0.06522214997190502,-0.3280363543561151,0.7428841753058792,0.9454905887484688,1_vs_0,1,0
SETDB1,-0.036303869205433714,-0.32793454273691947,0.7429611553064157,0.9454905887484688,1_vs_0,1,0
NDUFAF4,-0.04390687339241042,-0.3278833060928886,0.7429998964236044,0.9454905887484688,1_vs_0,1,0
ADTRP,-0.04035170990303286,-0.3277637882116659,0.7430902689673495,0.9454905887484688,1_vs_0,1,0
PPP3CA,-0.06519912911643064,-0.32766372424737294,0.743165934301507,0.9454905887484688,1_vs_0,1,0
DLD,-0.037273278568000466,-0.3276599104246618,0.7431688182476259,0.9454905887484688,1_vs_0,1,0
ADK,-0.0665919653308497,-0.3275573638477785,0.7432463635289885,0.9454905887484688,1_vs_0,1,0
RAPGEF6,-0.03617093997735836,-0.3273439055683017,0.7434077881172503,0.9454905887484688,1_vs_0,1,0
BLCAP,-0.04801781648583487,-0.32730253728998104,0.7434390735557186,0.9454905887484688,1_vs_0,1,0
RC3H2,-0.03935485089807639,-0.3272985663593521,0.7434420766593699,0.9454905887484688,1_vs_0,1,0
PEBP1,-0.29113655429561747,-0.3271746161554578,0.7435358186902139,0.9454905887484688,1_vs_0,1,0
TOMM40,-0.0463787853025782,-0.3271428806465232,0.7435598204807595,0.9454905887484688,1_vs_0,1,0
UROD,-0.05840595764055793,-0.3270782646157871,0.7436086908133879,0.9454905887484688,1_vs_0,1,0
COX17,-0.1901349183767792,-0.3269256384560679,0.7437241289807645,0.9454905887484688,1_vs_0,1,0
GNL2,-0.03623341380199427,-0.3267732182857027,0.7438394170974952,0.9454905887484688,1_vs_0,1,0
ZNF32,-0.05105052516290591,-0.32666558021550635,0.7439208362277967,0.9454905887484688,1_vs_0,1,0
RAB34,-0.036457005403477745,-0.3266341052226388,0.7439446449487643,0.9454905887484688,1_vs_0,1,0
FYTTD1,-0.06474957124462459,-0.32655550608288997,0.7440041009948486,0.9454905887484688,1_vs_0,1,0
TRIM28,-0.03648780241403294,-0.32645039087604816,0.7440836174128391,0.9454905887484688,1_vs_0,1,0
MRM3,-0.03620479400412658,-0.326396428338543,0.7441244394712232,0.9454905887484688,1_vs_0,1,0
DPH7,-0.03601785694587979,-0.32635464975399037,0.744156044998781,0.9454905887484688,1_vs_0,1,0
ENTPD4,-0.037977215030219016,-0.32628476907712195,0.7442089107414329,0.9454905887484688,1_vs_0,1,0
SLFN12L,-0.0372568088391453,-0.32620637035360156,0.7442682219443109,0.9454905887484688,1_vs_0,1,0
HSBP1,-0.20982654964798855,-0.32604496695467855,0.7443903336791741,0.9454905887484688,1_vs_0,1,0
IFITM1,-2.099473149198163,-0.32593041252760824,0.7444770051449872,0.9454905887484688,1_vs_0,1,0
NCOA1,-0.038185116856160904,-0.325904847828232,0.744496347745923,0.9454905887484688,1_vs_0,1,0
HIST1H2BK,-0.03657308275322431,-0.32583790132419166,0.7445470011493837,0.9454905887484688,1_vs_0,1,0
SCYL1,-0.036016407022790166,-0.32574474563149874,0.7446174869205604,0.9454905887484688,1_vs_0,1,0
PWWP2A,-0.045160385711558226,-0.3256441898893532,0.7446935743012513,0.9454905887484688,1_vs_0,1,0
AKAP10,-0.03631958971340031,-0.32560477157814044,0.7447234015825936,0.9454905887484688,1_vs_0,1,0
TAMM41,-0.03608650351570229,-0.3255496362063854,0.7447651223846719,0.9454905887484688,1_vs_0,1,0
NUP98,-0.04942195912301829,-0.32553602485807837,0.7447754221741831,0.9454905887484688,1_vs_0,1,0
INO80,-0.04024029273266286,-0.3254918597246412,0.7448088425118046,0.9454905887484688,1_vs_0,1,0
VDAC3,-0.09560280222628888,-0.3254381187942194,0.744849509628979,0.9454905887484688,1_vs_0,1,0
FNIP1,-0.10961621585552622,-0.3253586293770199,0.7449096625793837,0.9454905887484688,1_vs_0,1,0
PI4KA,-0.03874957760502282,-0.32518164959302914,0.7450435961353097,0.9454905887484688,1_vs_0,1,0
MAEA,-0.036131480308267544,-0.3249708285937083,0.7452031498754195,0.9454905887484688,1_vs_0,1,0
CWF19L2,-0.03920377829325361,-0.32481774294898097,0.7453190151432982,0.9454905887484688,1_vs_0,1,0
ITGA6,-0.04086918345537823,-0.3247371404735837,0.7453800227047647,0.9454905887484688,1_vs_0,1,0
ARF5,-0.33020427434840893,-0.32465500875002096,0.7454421893881898,0.9454905887484688,1_vs_0,1,0
SLC2A4RG,-0.044812601670145544,-0.3246486619831942,0.7454469934163324,0.9454905887484688,1_vs_0,1,0
TRAPPC6A,-0.10592368819565999,-0.32457200924223567,0.7455050145940072,0.9454905887484688,1_vs_0,1,0
C18orf21,-0.03588243859089859,-0.32450177488219717,0.7455581787388783,0.9454905887484688,1_vs_0,1,0
ANKRD13C,-0.03605070031932221,-0.32449263507874204,0.7455650972342265,0.9454905887484688,1_vs_0,1,0
TXNDC9,-0.037912775091502315,-0.3244382927713575,0.7456062327876224,0.9454905887484688,1_vs_0,1,0
TMEM44-AS1,-0.036081928567030915,-0.3244294900897869,0.7456128962309785,0.9454905887484688,1_vs_0,1,0
NOB1,-0.05446034322373097,-0.3244173218964663,0.7456221073267238,0.9454905887484688,1_vs_0,1,0
ACYP1,-0.03563882048409458,-0.32434557579932205,0.7456764185254074,0.9454905887484688,1_vs_0,1,0
LYRM1,-0.03621860305964753,-0.3243342908626301,0.7456849612436411,0.9454905887484688,1_vs_0,1,0
TSC22D4,-0.12981110593861153,-0.32426503615873764,0.7457373878690258,0.9454905887484688,1_vs_0,1,0
TOMM22,-0.18003861746942454,-0.32417498036032916,0.745805562928473,0.9454905887484688,1_vs_0,1,0
FAM110A,-0.04504475100525924,-0.3241303175207963,0.745839374834943,0.9454905887484688,1_vs_0,1,0
CDK11A,-0.13470839279443794,-0.3238821764505429,0.7460272384104335,0.9454905887484688,1_vs_0,1,0
VDAC1,-0.10958876455009897,-0.32386436205714686,0.7460407259794599,0.9454905887484688,1_vs_0,1,0
FKBP11,-0.046547424653427406,-0.323850340099116,0.7460513422882846,0.9454905887484688,1_vs_0,1,0
SSBP4,-0.07417302258298426,-0.323820262235304,0.7460741150116432,0.9454905887484688,1_vs_0,1,0
ACSF3,-0.03677827816226047,-0.3237317289673207,0.7461411471103736,0.9454905887484688,1_vs_0,1,0
NRGN,-0.039246545410153925,-0.3237291595219735,0.7461430925695011,0.9454905887484688,1_vs_0,1,0
GPS1,-0.07387360385085491,-0.32365588826512487,0.7461985706847877,0.9454905887484688,1_vs_0,1,0
EXOSC7,-0.03826047534114749,-0.3235800229691657,0.7462560142908634,0.9454905887484688,1_vs_0,1,0
AL357060.1,-0.03638380411857726,-0.32354393597516207,0.746283339098482,0.9454905887484688,1_vs_0,1,0
TPI1,-0.3970343576983822,-0.32344086750641426,0.7463613835450719,0.9454905887484688,1_vs_0,1,0
H2AFZ,-0.29808391511994653,-0.32342739789623015,0.7463715830570993,0.9454905887484688,1_vs_0,1,0
S100Z,-0.036091959966472145,-0.32340409716052426,0.7463892270381788,0.9454905887484688,1_vs_0,1,0
METTL21A,-0.036304918578200195,-0.3233745574074269,0.7464115955721449,0.9454905887484688,1_vs_0,1,0
SAMD3,-0.04852062867238505,-0.3231610242298888,0.7465732967146697,0.9454905887484688,1_vs_0,1,0
CEP135,-0.035698071067477584,-0.3228859848130845,0.7467815908042945,0.9454905887484688,1_vs_0,1,0
DMAP1,-0.038435074985308675,-0.32278813694466046,0.746855697854522,0.9454905887484688,1_vs_0,1,0
HERC4,-0.0386230150272937,-0.3227732681303474,0.7468669592548365,0.9454905887484688,1_vs_0,1,0
TOE1,-0.03656869842094585,-0.3227322697087345,0.7468980110785406,0.9454905887484688,1_vs_0,1,0
RARS,-0.03551774398700493,-0.3226953878431042,0.746925945412038,0.9454905887484688,1_vs_0,1,0
ATAD2B,-0.06941422938260906,-0.3226627525388874,0.7469506636761962,0.9454905887484688,1_vs_0,1,0
UBXN7,-0.035595673810796605,-0.32260446276066773,0.7469948135104159,0.9454905887484688,1_vs_0,1,0
MGST2,-0.07011348564160823,-0.32244455910324027,0.7471159319745552,0.9454905887484688,1_vs_0,1,0
CNOT10,-0.03562546972662556,-0.3224077337294875,0.7471438261094829,0.9454905887484688,1_vs_0,1,0
DDX41,-0.03645598754587279,-0.32235588711763974,0.7471830989507737,0.9454905887484688,1_vs_0,1,0
RNPEP,-0.05657532627855169,-0.32219838782876425,0.7473024057491391,0.9454905887484688,1_vs_0,1,0
NCOA2,-0.03815797345024411,-0.32203655895002053,0.747424998548126,0.9454905887484688,1_vs_0,1,0
SUCLG2,-0.06205857314170438,-0.32202672223159423,0.7474324505195702,0.9454905887484688,1_vs_0,1,0
SFI1,-0.035574698738659254,-0.3219257999861931,0.7475089072269057,0.9454905887484688,1_vs_0,1,0
DUSP10,-0.03582681475034444,-0.3218997843227574,0.7475286165843653,0.9454905887484688,1_vs_0,1,0
TXN,-0.5278485376881273,-0.32184543050174297,0.7475697953437497,0.9454905887484688,1_vs_0,1,0
NXPE3,-0.03555158044660504,-0.32163359745836756,0.7477302881180161,0.9454905887484688,1_vs_0,1,0
CERK,-0.0390921813504749,-0.3213121751465272,0.7479738307742683,0.9454905887484688,1_vs_0,1,0
ATP2B1,-0.15332677471983563,-0.3211802211614508,0.7480738199913204,0.9454905887484688,1_vs_0,1,0
CCDC6,-0.05221980969939933,-0.3211346504138905,0.7481083525844964,0.9454905887484688,1_vs_0,1,0
ZFP36L1,-0.5408667617121435,-0.32109632794081133,0.7481373929726831,0.9454905887484688,1_vs_0,1,0
MAPKAPK5,-0.035399829094785874,-0.3210144474447093,0.7481994423940161,0.9454905887484688,1_vs_0,1,0
WDR45,-0.06849818527575546,-0.3209380024098481,0.7482573742696801,0.9454905887484688,1_vs_0,1,0
LINS1,-0.035209657615192125,-0.32093203824013344,0.7482618941199027,0.9454905887484688,1_vs_0,1,0
ARL4C,-0.20683938806996793,-0.3208873462194394,0.7482957635252487,0.9454905887484688,1_vs_0,1,0
PER1,-0.13085031367541472,-0.32084871980952384,0.7483250365588465,0.9454905887484688,1_vs_0,1,0
RNF181,-0.22595811423576612,-0.32078907387608885,0.7483702399557792,0.9454905887484688,1_vs_0,1,0
TCOF1,-0.03665535950439001,-0.3206587567825689,0.7484690053609351,0.9454905887484688,1_vs_0,1,0
LRMDA,-0.03657662792188781,-0.32020773916865103,0.7488108568159122,0.9454905887484688,1_vs_0,1,0
PDZD8,-0.035082196098730464,-0.32009047068570545,0.7488997492429854,0.9454905887484688,1_vs_0,1,0
MAT2A,-0.035413970232729894,-0.3200111092076336,0.7489599091107,0.9454905887484688,1_vs_0,1,0
SNHG15,-0.1830767941859559,-0.3200033592533993,0.7489657840355619,0.9454905887484688,1_vs_0,1,0
AKIRIN2,-0.2483262461817462,-0.319992829586874,0.7489737661705158,0.9454905887484688,1_vs_0,1,0
MED21,-0.03511323250596744,-0.319828047643605,0.7490986845232674,0.9454905887484688,1_vs_0,1,0
EIF4E2,-0.11767694363596885,-0.31974767718433394,0.7491596143728343,0.9454905887484688,1_vs_0,1,0
CCDC82,-0.04823246149364032,-0.3197138593650359,0.7491852525523284,0.9454905887484688,1_vs_0,1,0
NARS,-0.052124923228751376,-0.3196982737494155,0.7491970685113374,0.9454905887484688,1_vs_0,1,0
PSME3,-0.035834825424303655,-0.3196635525599366,0.7492233919791238,0.9454905887484688,1_vs_0,1,0
CAPNS1,-0.14854676677588133,-0.3196386589659811,0.7492422649489813,0.9454905887484688,1_vs_0,1,0
KLF9,-0.07528853338918938,-0.3195586490089085,0.7493029251664707,0.9454905887484688,1_vs_0,1,0
MT1X,-0.14927940486138383,-0.3195076996549026,0.7493415536532255,0.9454905887484688,1_vs_0,1,0
KMT5B,-0.03572078050738654,-0.3194984770076267,0.7493485460938532,0.9454905887484688,1_vs_0,1,0
FAM102A,-0.03779059047909384,-0.3192844675456708,0.7495108098958416,0.9454905887484688,1_vs_0,1,0
RXRB,-0.03511230829113898,-0.31925396693358354,0.7495339366233259,0.9454905887484688,1_vs_0,1,0
LSM4,-0.13373848867900798,-0.3191236402331429,0.7496327578354001,0.9454905887484688,1_vs_0,1,0
GDE1,-0.03588407651933625,-0.3190724331243264,0.7496715871400186,0.9454905887484688,1_vs_0,1,0
SEC24B,-0.0367022930577378,-0.31904194554235715,0.7496947055519751,0.9454905887484688,1_vs_0,1,0
PPIE,-0.05634392470108998,-0.31896359593723256,0.7497541182629026,0.9454905887484688,1_vs_0,1,0
BCL9L,-0.03628743823417164,-0.31878908058888816,0.7498864590452967,0.9454905887484688,1_vs_0,1,0
RCOR1,-0.04635271507532782,-0.318676772048504,0.7499716302340353,0.9454905887484688,1_vs_0,1,0
DFFA,-0.035308407469660165,-0.3185028338162633,0.7501035454171666,0.9454905887484688,1_vs_0,1,0
FERMT3,-0.18064962878424312,-0.31836916813277283,0.7502049227664653,0.9454905887484688,1_vs_0,1,0
USP8,-0.08055589179184443,-0.31834655123860406,0.7502220767417287,0.9454905887484688,1_vs_0,1,0
HINT2,-0.1070409184717069,-0.31831231926231296,0.7502480405095073,0.9454905887484688,1_vs_0,1,0
CCDC47,-0.03659594354814276,-0.3182589772788544,0.7502884991193994,0.9454905887484688,1_vs_0,1,0
MDH1,-0.1183842307397939,-0.3182505112225716,0.7502949204823733,0.9454905887484688,1_vs_0,1,0
MNAT1,-0.035899621065902,-0.31822171531929383,0.7503167618258865,0.9454905887484688,1_vs_0,1,0
FCMR,-0.2342601421397352,-0.3179818464831082,0.7504987072058145,0.9454905887484688,1_vs_0,1,0
RIC1,-0.08134859599375449,-0.31795775818235444,0.7505169794377422,0.9454905887484688,1_vs_0,1,0
ZBTB10,-0.04084105640635116,-0.3178046234142123,0.7506331434152311,0.9454905887484688,1_vs_0,1,0
ATP11B,-0.03603280068183246,-0.31777415806169546,0.7506562542987305,0.9454905887484688,1_vs_0,1,0
DDIT3,-0.17434413285780634,-0.3177535268233056,0.7506719051932231,0.9454905887484688,1_vs_0,1,0
PFDN6,-0.08927471072289815,-0.3176787414664576,0.7507286383592205,0.9454905887484688,1_vs_0,1,0
PUM1,-0.08686506411055224,-0.31766359074783895,0.7507401320599986,0.9454905887484688,1_vs_0,1,0
STOML2,-0.0609765116997049,-0.317355361975112,0.7509739738524018,0.9454905887484688,1_vs_0,1,0
MAVS,-0.03509659971632007,-0.31726972370347917,0.751038948509554,0.9454905887484688,1_vs_0,1,0
TAF10,-0.08303670806809932,-0.3171476753028995,0.7511315509651298,0.9454905887484688,1_vs_0,1,0
PJA2,-0.0721519644626288,-0.31711835157881285,0.7511538004500213,0.9454905887484688,1_vs_0,1,0
C12orf76,-0.035450396406652096,-0.31711067019370964,0.7511596287637824,0.9454905887484688,1_vs_0,1,0
CCDC159,-0.051330176440928896,-0.3171059660433116,0.7511631980833743,0.9454905887484688,1_vs_0,1,0
C1orf131,-0.05775086256163095,-0.3169046851546435,0.7513159268904983,0.9454905887484688,1_vs_0,1,0
RMDN1,-0.037325664039551364,-0.3168335509247518,0.7513699047677563,0.9454905887484688,1_vs_0,1,0
GRAP2,-0.043673555053684636,-0.31674840033596335,0.7514345200989602,0.9454905887484688,1_vs_0,1,0
ITPKB,-0.04282429918376964,-0.31661239634906424,0.7515377284334199,0.9454905887484688,1_vs_0,1,0
RUVBL2,-0.03510522653224201,-0.31652274981449807,0.7516057602629543,0.9454905887484688,1_vs_0,1,0
MFNG,-0.13024862751223085,-0.3164856075405702,0.7516339477167939,0.9454905887484688,1_vs_0,1,0
PDE4DIP,-0.042696624260396075,-0.3163850143409989,0.7517102900530885,0.9454905887484688,1_vs_0,1,0
ECHDC2,-0.034872088723844064,-0.3163357159423174,0.751747704552211,0.9454905887484688,1_vs_0,1,0
CLK3,-0.06892244102589402,-0.31629871833299045,0.7517757838804048,0.9454905887484688,1_vs_0,1,0
HNMT,-0.039170719268016074,-0.3162287450396338,0.7518288909957881,0.9454905887484688,1_vs_0,1,0
FBRS,-0.054511789655588214,-0.315633394186438,0.7522807875605775,0.9454905887484688,1_vs_0,1,0
FBP1,-0.04478581185674925,-0.3155768332691803,0.7523237241169174,0.9454905887484688,1_vs_0,1,0
TMEM204,-0.03584762374214135,-0.31545126725432054,0.7524190466021015,0.9454905887484688,1_vs_0,1,0
WAS,-0.4108435055872194,-0.31529912922035996,0.7525345460922406,0.9454905887484688,1_vs_0,1,0
ZNF506,-0.03540200327317942,-0.3152788342563586,0.7525499539535354,0.9454905887484688,1_vs_0,1,0
LTV1,-0.03554309193043049,-0.31526111854166905,0.7525634037389226,0.9454905887484688,1_vs_0,1,0
CTSZ,-0.13055733006044506,-0.3152260495003682,0.7525900284058912,0.9454905887484688,1_vs_0,1,0
EFR3A,-0.03516791586949494,-0.31515914891670677,0.752640820623764,0.9454905887484688,1_vs_0,1,0
SLC44A2,-0.10504286739094913,-0.3150686687229659,0.7527095166415545,0.9454905887484688,1_vs_0,1,0
RWDD4,-0.035163509674915334,-0.31505104043228027,0.7527229009408846,0.9454905887484688,1_vs_0,1,0
IL10RA,-0.17089839117850125,-0.31495992506860815,0.7527920815671557,0.9454905887484688,1_vs_0,1,0
RCE1,-0.036307945789572915,-0.3147660539290495,0.7529392875727229,0.9454905887484688,1_vs_0,1,0
UBE4A,-0.03472487430518276,-0.3147457672598545,0.7529546917232237,0.9454905887484688,1_vs_0,1,0
PTGER4,-0.16503205717670563,-0.31462311372071666,0.7530478275680214,0.9454905887484688,1_vs_0,1,0
SNX6,-0.27288753874296234,-0.31458702815642003,0.7530752294960344,0.9454905887484688,1_vs_0,1,0
ARAP2,-0.0655600410231716,-0.31456449406671333,0.7530923411363697,0.9454905887484688,1_vs_0,1,0
SLC25A25,-0.035199089517691635,-0.3144971087690882,0.7531435120200753,0.9454905887484688,1_vs_0,1,0
ARHGEF9,-0.03523189961617604,-0.31439921406849236,0.7532178529921738,0.9454905887484688,1_vs_0,1,0
MIB2,-0.03870935390865336,-0.31435703116972874,0.7532498872773703,0.9454905887484688,1_vs_0,1,0
RCOR3,-0.03474576095163521,-0.31422948569779563,0.7533467496821676,0.9454905887484688,1_vs_0,1,0
PRKAR1A,-0.11196568807864037,-0.3141816280263922,0.7533830954405252,0.9454905887484688,1_vs_0,1,0
RNF149,-0.24103653426273086,-0.31397613580392986,0.753539163791733,0.9454905887484688,1_vs_0,1,0
EIF2B1,-0.04350283614979509,-0.313956566830977,0.7535540266670127,0.9454905887484688,1_vs_0,1,0
MLST8,-0.04440352003943757,-0.31390874630414023,0.7535903473286294,0.9454905887484688,1_vs_0,1,0
EIF3J,-0.07788229926999883,-0.31368290649057,0.7537618846214056,0.9454905887484688,1_vs_0,1,0
PRPSAP2,-0.03901357899730707,-0.31362828900436956,0.7538033713184128,0.9454905887484688,1_vs_0,1,0
TBC1D5,-0.05209505375871388,-0.3136107312049793,0.7538167081341239,0.9454905887484688,1_vs_0,1,0
RHOF,-0.12431891888323478,-0.3135848848684973,0.7538363410143543,0.9454905887484688,1_vs_0,1,0
ST6GAL1,-0.036313562776216474,-0.3135665093095207,0.7538502991878948,0.9454905887484688,1_vs_0,1,0
CBX4,-0.03546426652828008,-0.3135499332739513,0.753862890502764,0.9454905887484688,1_vs_0,1,0
DRAM2,-0.06288885748666545,-0.31353528421337995,0.7538740181235011,0.9454905887484688,1_vs_0,1,0
KMT2E-AS1,-0.034769021753811524,-0.3133572431264035,0.7540092645796864,0.9454905887484688,1_vs_0,1,0
ZSWIM7,-0.06109099966716029,-0.3130764171262488,0.754222605513449,0.9454905887484688,1_vs_0,1,0
GRK2,-0.11133597916725366,-0.3130023003922927,0.75427891444492,0.9454905887484688,1_vs_0,1,0
HDAC1,-0.11485547832488634,-0.3129556483361874,0.7543143582231602,0.9454905887484688,1_vs_0,1,0
NFATC1,-0.03433756219633168,-0.31293220238694913,0.7543321714174817,0.9454905887484688,1_vs_0,1,0
CHRM3-AS2,-0.036445182622970036,-0.31281243261271,0.7544231692288464,0.9454905887484688,1_vs_0,1,0
MAGEF1,-0.03531390365020242,-0.312678543627684,0.7545248984677391,0.9454905887484688,1_vs_0,1,0
LYPLA1,-0.053356095476350916,-0.31263685414430814,0.7545565751276324,0.9454905887484688,1_vs_0,1,0
ZNF593,-0.04221202836719026,-0.3125917852976564,0.7545908199724483,0.9454905887484688,1_vs_0,1,0
ZZEF1,-0.04183892754414635,-0.3125362011050825,0.754633055399689,0.9454905887484688,1_vs_0,1,0
TRPT1,-0.036285705653072486,-0.3124637108994418,0.7546881378959804,0.9454905887484688,1_vs_0,1,0
ARMC10,-0.03525966525751409,-0.3124563338317494,0.7546937435136072,0.9454905887484688,1_vs_0,1,0
ARHGEF2,-0.04914078083388442,-0.31225355952488315,0.7548478308268971,0.9454905887484688,1_vs_0,1,0
ID2,-0.9878117412491751,-0.31213211532989416,0.7549401204140314,0.9454905887484688,1_vs_0,1,0
TMEM120A,-0.04159231852039204,-0.3121205954908403,0.7549488749144406,0.9454905887484688,1_vs_0,1,0
ZC3H8,-0.03432967037027425,-0.3120274872518448,0.7550196336655836,0.9454905887484688,1_vs_0,1,0
DYRK4,-0.034267179723907235,-0.31185977132506404,0.7551470966327165,0.9454905887484688,1_vs_0,1,0
DHX38,-0.036808077178733224,-0.3116360852578204,0.7553171069021082,0.9454905887484688,1_vs_0,1,0
PIP4K2A,-0.0355921253313731,-0.31157080994577246,0.7553667209584715,0.9454905887484688,1_vs_0,1,0
DCAF7,-0.059167624893418695,-0.3114545736144612,0.7554550716499848,0.9454905887484688,1_vs_0,1,0
GRB2,-0.43464932602951006,-0.31138526957151585,0.755507750850876,0.9454905887484688,1_vs_0,1,0
PAFAH1B3,-0.043287655130714156,-0.3113050446761769,0.7555687326000833,0.9454905887484688,1_vs_0,1,0
POLR2H,-0.03444566570121558,-0.31128911430473044,0.7555808420139128,0.9454905887484688,1_vs_0,1,0
VTA1,-0.037959780976239595,-0.31121287157082284,0.7556387984817823,0.9454905887484688,1_vs_0,1,0
DDB1,-0.03767666564624269,-0.31117461408658115,0.755667880704435,0.9454905887484688,1_vs_0,1,0
