,Foldchange,stat,pvalue,FDR,comparison,group1,group2
CREB3,-0.02918506308020965,-0.260664680597639,0.7943511054297142,0.999247160775692,2_vs_0,2,0
RGL2,-0.03260176548109491,-0.26053845337926895,0.7944484576619635,0.999247160775692,2_vs_0,2,0
MSL3,-0.08518169167280108,-0.26049737251656147,0.794480141801998,0.999247160775692,2_vs_0,2,0
MTA2,-0.030096866297630618,-0.26036817921225264,0.794579785997599,0.999247160775692,2_vs_0,2,0
NAA60,-0.04488002892500409,-0.2603669504854351,0.7945807337059587,0.999247160775692,2_vs_0,2,0
ST6GAL1,-0.030140251470877965,-0.26026015408282255,0.7946631061790532,0.999247160775692,2_vs_0,2,0
IFFO1,-0.02915433692281895,-0.260158412917104,0.7947415816582045,0.999247160775692,2_vs_0,2,0
SNX27,-0.06461289647800732,-0.26013221511168827,0.7947617890102256,0.999247160775692,2_vs_0,2,0
ZFR,-0.03796984513947641,-0.2600984827573142,0.7947878082458755,0.999247160775692,2_vs_0,2,0
EIF4E3,-0.036646034444436745,-0.2600779934992198,0.7948036126154152,0.999247160775692,2_vs_0,2,0
DPF2,-0.03065813757311716,-0.2600358950896349,0.7948360854474723,0.999247160775692,2_vs_0,2,0
G0S2,-0.11322787429163646,-0.25999185369016986,0.7948700573955771,0.999247160775692,2_vs_0,2,0
FCGR2B,-0.03138142325797319,-0.25984431956835513,0.7949838627331843,0.999247160775692,2_vs_0,2,0
KIAA0513,-0.030801111450365008,-0.25977955427455435,0.7950338229685482,0.999247160775692,2_vs_0,2,0
CFDP1,-0.05907950365509484,-0.25970486921736163,0.7950914363970019,0.999247160775692,2_vs_0,2,0
USP34,-0.0538300833948598,-0.2596732075568442,0.7951158611222848,0.999247160775692,2_vs_0,2,0
LMBRD1,-0.030883766395565296,-0.259659131777872,0.7951267196518306,0.999247160775692,2_vs_0,2,0
VPS39,-0.03322853589417062,-0.259623111791488,0.795154506862111,0.999247160775692,2_vs_0,2,0
FUOM,-0.06173934114175765,-0.2595630862672291,0.7952008134498505,0.999247160775692,2_vs_0,2,0
TSR3,-0.029048335565600956,-0.25951116878525193,0.795240865684164,0.999247160775692,2_vs_0,2,0
PLAC8,-1.0451586048346673,-0.2595052085483714,0.7952454638000183,0.999247160775692,2_vs_0,2,0
MIIP,-0.09531867061873285,-0.25948537178975817,0.7952607672219137,0.999247160775692,2_vs_0,2,0
PAFAH1B2,-0.029111930377444455,-0.2594723424555544,0.7952708189774689,0.999247160775692,2_vs_0,2,0
GAS7,-0.08106774856185242,-0.2594204443995757,0.7953108571680896,0.999247160775692,2_vs_0,2,0
ZFAND5,-0.397383254147078,-0.25933535100245986,0.7953765059891758,0.999247160775692,2_vs_0,2,0
FAS,-0.0473220469785177,-0.2593092420617841,0.7953966491019242,0.999247160775692,2_vs_0,2,0
GATAD2B,-0.03832594760449873,-0.2590514415710443,0.7955955501418142,0.999247160775692,2_vs_0,2,0
SECISBP2,-0.03423625574382547,-0.25893218898024,0.7956875616926717,0.999247160775692,2_vs_0,2,0
CTSD,-0.6878333578885628,-0.2589219524008443,0.7956954600480182,0.999247160775692,2_vs_0,2,0
EIF3K,-0.6644029177614941,-0.2587782198596176,0.7958063636288836,0.999247160775692,2_vs_0,2,0
PDCD6IP,-0.11272847753443348,-0.2586891644358364,0.7958750805862128,0.999247160775692,2_vs_0,2,0
PCK2,-0.028413825346152746,-0.25867895648017747,0.7958829573513864,0.999247160775692,2_vs_0,2,0
USF2,-0.0901782187334956,-0.2586073436178933,0.7959382165714965,0.999247160775692,2_vs_0,2,0
MRPL3,-0.03973177961069533,-0.2584910297092406,0.7960279710073885,0.999247160775692,2_vs_0,2,0
BAG4,-0.03305719685039417,-0.2583704326744197,0.7961210333968334,0.999247160775692,2_vs_0,2,0
TIMP2,-0.0827296249166884,-0.25836600921548236,0.7961244469493188,0.999247160775692,2_vs_0,2,0
BIN1,-0.13218094932590096,-0.2582561970603471,0.7962091894758068,0.999247160775692,2_vs_0,2,0
FRA10AC1,-0.028616750944580955,-0.2580239976566201,0.7963883866966366,0.999247160775692,2_vs_0,2,0
MED19,-0.02931975864462985,-0.2579542873664297,0.7964421869077205,0.999247160775692,2_vs_0,2,0
PDLIM7,-0.08163796394932013,-0.2579317898121612,0.7964595500195475,0.999247160775692,2_vs_0,2,0
DENND6B,-0.029690226315893638,-0.2578424154199685,0.7965285281820165,0.999247160775692,2_vs_0,2,0
ZNF276,-0.03657336401535522,-0.257787884808028,0.7965706150830273,0.999247160775692,2_vs_0,2,0
ATP2A3,-0.0409900825501511,-0.2577484132294609,0.7966010797429558,0.999247160775692,2_vs_0,2,0
CREB3L2,-0.029483941904858507,-0.25763392323440437,0.7966894463117904,0.999247160775692,2_vs_0,2,0
C11orf71,-0.028725635048752224,-0.2575531365536915,0.7967518012919417,0.999247160775692,2_vs_0,2,0
HEBP2,-0.09374917058848047,-0.25749575093528226,0.7967960950138444,0.999247160775692,2_vs_0,2,0
VGLL4,-0.028413660785945226,-0.25743675766211205,0.7968416303040622,0.999247160775692,2_vs_0,2,0
TRIB1,-0.20875590419272533,-0.25728554053652064,0.7969583538154662,0.999247160775692,2_vs_0,2,0
CAMK2D,-0.029025392246638918,-0.25721847069350834,0.7970101260431008,0.999247160775692,2_vs_0,2,0
SYAP1,-0.05012618018627046,-0.25719328868001906,0.7970295646513492,0.999247160775692,2_vs_0,2,0
MRPL11,-0.0932152934568563,-0.25716851672509367,0.7970486868482649,0.999247160775692,2_vs_0,2,0
ARMT1,-0.02918976250682123,-0.25711082495550375,0.7970932212856622,0.999247160775692,2_vs_0,2,0
RNF20,-0.028462352472887347,-0.2570906233082576,0.7971088158498507,0.999247160775692,2_vs_0,2,0
EIF3I,-0.1434490252284355,-0.2570856309692297,0.7971126696743738,0.999247160775692,2_vs_0,2,0
TMOD3,-0.2165070032303279,-0.2569158382025924,0.7972437437506451,0.999247160775692,2_vs_0,2,0
ARHGAP1,-0.028672114940030646,-0.2566893997063551,0.7974185552454944,0.999247160775692,2_vs_0,2,0
LACTB2,-0.02862086028183647,-0.2566547669321923,0.797445292792488,0.999247160775692,2_vs_0,2,0
ORAI2,-0.031798428901446754,-0.25662542636983277,0.7974679447781943,0.999247160775692,2_vs_0,2,0
HERC2,-0.029312777807941857,-0.25662456441391823,0.7974686102422194,0.999247160775692,2_vs_0,2,0
KCNE3,-0.0654029086636586,-0.2564809532940425,0.7975794857563436,0.999247160775692,2_vs_0,2,0
GNPDA1,-0.0294861170295334,-0.2564001572122232,0.7976418664755112,0.999247160775692,2_vs_0,2,0
RASSF7,-0.03920339293268346,-0.2562864616189789,0.7977296503079564,0.999247160775692,2_vs_0,2,0
STK19,-0.02810248382646002,-0.2562804483702379,0.7977342931802388,0.999247160775692,2_vs_0,2,0
TRA2B,-0.1674546466771183,-0.2560822224460407,0.797887348836098,0.999247160775692,2_vs_0,2,0
COASY,-0.028434352111543684,-0.2560810247537725,0.7978882736306647,0.999247160775692,2_vs_0,2,0
DDIT4,-0.29060694194727055,-0.25604405148944015,0.7979168225676345,0.999247160775692,2_vs_0,2,0
RRP1B,-0.04008910875885816,-0.25593873291368713,0.7979981458752476,0.999247160775692,2_vs_0,2,0
CD247,-0.23350757016555734,-0.2559053718471402,0.7980239065770998,0.999247160775692,2_vs_0,2,0
NLRC5,-0.07100413136032012,-0.2558640657898622,0.7980558025355421,0.999247160775692,2_vs_0,2,0
KIF9,-0.02845702224073191,-0.2558175915287093,0.7980916897115787,0.999247160775692,2_vs_0,2,0
NCOA3,-0.04618470279924409,-0.25580517571152395,0.7981012772114625,0.999247160775692,2_vs_0,2,0
ZNF688,-0.02883525639876724,-0.25578494301915833,0.798116900971287,0.999247160775692,2_vs_0,2,0
DNASE1L1,-0.03665722836166282,-0.2556845067300898,0.7981944594417174,0.999247160775692,2_vs_0,2,0
ZNF267,-0.0432459402588884,-0.25546364229120105,0.7983650214143091,0.999247160775692,2_vs_0,2,0
YWHAG,-0.060653268367274776,-0.2554342547093593,0.7983877166214597,0.999247160775692,2_vs_0,2,0
LYRM1,-0.028513278582905137,-0.2553338121330942,0.7984652868986913,0.999247160775692,2_vs_0,2,0
ELF4,-0.029869170200584737,-0.2553107761164402,0.7984830775452152,0.999247160775692,2_vs_0,2,0
RNF13,-0.08617898155496255,-0.25528894678609004,0.7984999363680836,0.999247160775692,2_vs_0,2,0
GATAD2A,-0.04542264347468442,-0.2552874499048372,0.7985010924150457,0.999247160775692,2_vs_0,2,0
EML2,-0.028157046211870214,-0.2552704509648146,0.7985142207906798,0.999247160775692,2_vs_0,2,0
LSM4,-0.1069739515117366,-0.25525873033069124,0.7985232727345823,0.999247160775692,2_vs_0,2,0
GIMAP2,-0.067968274170351,-0.2551693751610476,0.7985922833706736,0.999247160775692,2_vs_0,2,0
CCNDBP1,-0.09418859196413742,-0.25513215675645456,0.7986210282912685,0.999247160775692,2_vs_0,2,0
C1GALT1,-0.044550938822441793,-0.2551308929472832,0.7986220043748222,0.999247160775692,2_vs_0,2,0
GLRX2,-0.03918255635175594,-0.25482012377842495,0.7988620317074809,0.999247160775692,2_vs_0,2,0
KIR2DL3,-0.036602327581819895,-0.2547208288813845,0.7989387276517845,0.999247160775692,2_vs_0,2,0
RPS18,-1.6607632684483506,-0.25465525614033874,0.7989893774741931,0.999247160775692,2_vs_0,2,0
TMEM69,-0.02914971007563632,-0.2546378389261437,0.7990028310543591,0.999247160775692,2_vs_0,2,0
CHIC2,-0.04804886374368114,-0.2546263185745139,0.7990117297532837,0.999247160775692,2_vs_0,2,0
CDC27,-0.028224910692991628,-0.25457549729073137,0.7990509860978054,0.999247160775692,2_vs_0,2,0
GPBP1L1,-0.03166535565753004,-0.25439724005676384,0.799188682961889,0.999247160775692,2_vs_0,2,0
OXR1,-0.028215108223504953,-0.25434964659952347,0.7992254481352784,0.999247160775692,2_vs_0,2,0
SHISA5,-0.380812444926377,-0.25433404292563777,0.7992375018170246,0.999247160775692,2_vs_0,2,0
AP5Z1,-0.028011695809382172,-0.2543139917796552,0.7992529911966372,0.999247160775692,2_vs_0,2,0
UBQLN1,-0.0634985953642265,-0.25430415918970567,0.7992605868371645,0.999247160775692,2_vs_0,2,0
ACADS,-0.028094231319672484,-0.25430234328911705,0.7992619896159445,0.999247160775692,2_vs_0,2,0
AC004865.2,-0.03149260291939993,-0.25429110115242326,0.7992706741535665,0.999247160775692,2_vs_0,2,0
JUNB,-0.723086315795575,-0.2541838955687323,0.7993534915903233,0.999247160775692,2_vs_0,2,0
AAGAB,-0.030607744479372166,-0.2539748229500699,0.7995150088704425,0.999247160775692,2_vs_0,2,0
SELENOO,-0.03697643019197511,-0.2539745258709283,0.7995152383825199,0.999247160775692,2_vs_0,2,0
MKL1,-0.051661689980672935,-0.25395489290095324,0.7995304061088859,0.999247160775692,2_vs_0,2,0
DNAJC17,-0.027820529977832797,-0.25395404612366057,0.7995310603002633,0.999247160775692,2_vs_0,2,0
BTF3,-0.8800050896153263,-0.2539349203459848,0.7995458362640006,0.999247160775692,2_vs_0,2,0
GGCX,-0.02832832769199513,-0.253773294342237,0.7996707062070255,0.999247160775692,2_vs_0,2,0
RFK,-0.027894905281862687,-0.2537691765583077,0.7996738876150213,0.999247160775692,2_vs_0,2,0
LPXN,-0.07832931058563147,-0.25376199527144244,0.7996794358993901,0.999247160775692,2_vs_0,2,0
ANXA7,-0.07019716047897774,-0.25359962923790536,0.7998048830954906,0.999247160775692,2_vs_0,2,0
DERA,-0.029381697519956097,-0.25358871845175773,0.7998133131690647,0.999247160775692,2_vs_0,2,0
TMC6,-0.06780156370439969,-0.25347734944557265,0.799899362282099,0.999247160775692,2_vs_0,2,0
MDH2,-0.22043557540005768,-0.2534699386331953,0.7999050883225386,0.999247160775692,2_vs_0,2,0
DIP2A,-0.041124808839668424,-0.25342700186832656,0.7999382640674054,0.999247160775692,2_vs_0,2,0
MARK2,-0.05410971699461238,-0.2534216662384541,0.7999423867482525,0.999247160775692,2_vs_0,2,0
FAM217B,-0.02939736274737218,-0.25331254011249377,0.8000267064489,0.999247160775692,2_vs_0,2,0
ZMYM5,-0.02850540110709798,-0.25326860056334477,0.8000606583685912,0.999247160775692,2_vs_0,2,0
CSNK1G2,-0.058144914777908605,-0.2532671010082237,0.8000618170757015,0.999247160775692,2_vs_0,2,0
DENND1B,-0.02853123322743286,-0.2532480356852587,0.8000765489001584,0.999247160775692,2_vs_0,2,0
AKAP8,-0.02916486912375739,-0.25321041363390545,0.8001056197653895,0.999247160775692,2_vs_0,2,0
CLEC7A,-0.18660531492194904,-0.25310294842618486,0.8001886605311035,0.999247160775692,2_vs_0,2,0
WDR77,-0.02866413286831891,-0.2530488939310798,0.800230430500365,0.999247160775692,2_vs_0,2,0
PCF11,-0.0810501306560322,-0.2529155144644082,0.8003335003435363,0.999247160775692,2_vs_0,2,0
B3GNT2,-0.03143958730294566,-0.25289858759186884,0.8003465809421333,0.999247160775692,2_vs_0,2,0
CAB39,-0.029491221131912465,-0.25286302681148287,0.8003740614693324,0.999247160775692,2_vs_0,2,0
DCUN1D5,-0.034805398493204034,-0.2528124158218058,0.8004131728672204,0.999247160775692,2_vs_0,2,0
PITPNM1,-0.029149739776937904,-0.25280555767051743,0.80041847278003,0.999247160775692,2_vs_0,2,0
SOD2,-0.2266032680127911,-0.25269773040184856,0.8005018018554325,0.999247160775692,2_vs_0,2,0
BATF,-0.10461913251305145,-0.25266670857442025,0.8005257759909535,0.999247160775692,2_vs_0,2,0
CUTA,-0.24561575548051726,-0.2526324028186811,0.8005522882145442,0.999247160775692,2_vs_0,2,0
TWISTNB,-0.053156644974031886,-0.25262561506021364,0.8005575339670558,0.999247160775692,2_vs_0,2,0
CARS,-0.028008785375363797,-0.252614003000062,0.800566508083558,0.999247160775692,2_vs_0,2,0
CEBPD,-0.4796698296827125,-0.25260088641038536,0.8005766449731355,0.999247160775692,2_vs_0,2,0
C19orf12,-0.027909319022318465,-0.25255575429055893,0.8006115246706775,0.999247160775692,2_vs_0,2,0
HNRNPH3,-0.04772914684473019,-0.25252030379938273,0.8006389223421655,0.999247160775692,2_vs_0,2,0
HLA-DMA,-0.28292444827295193,-0.25234695290885534,0.800772898932689,0.999247160775692,2_vs_0,2,0
LINC02446,0.04389461949400666,0.25231672209933453,0.8007962638247479,0.999247160775692,2_vs_0,2,0
PECAM1,-0.14830683396575348,-0.2521543428163256,0.8009217671326889,0.999247160775692,2_vs_0,2,0
PPIE,-0.04453994760683718,-0.2521411479037046,0.8009319657357122,0.999247160775692,2_vs_0,2,0
AGK,-0.02868186482461654,-0.2521073517111153,0.8009580876209936,0.999247160775692,2_vs_0,2,0
RNF8,-0.03545681983018074,-0.25209392082618737,0.8009684687348736,0.999247160775692,2_vs_0,2,0
GUCD1,-0.029235460252452855,-0.2519264256046714,0.8010979335187726,0.999247160775692,2_vs_0,2,0
EEA1,-0.07722470266492794,-0.25189431862461775,0.801122751108952,0.999247160775692,2_vs_0,2,0
CASP8AP2,-0.0285448820489703,-0.25185588075875825,0.8011524625198753,0.999247160775692,2_vs_0,2,0
MIR22HG,-0.028631377846900546,-0.251840361461085,0.8011644585907614,0.999247160775692,2_vs_0,2,0
BAD,-0.053897861152068884,-0.25177541609566395,0.801214660418001,0.999247160775692,2_vs_0,2,0
ASB1,-0.02789279250888299,-0.25166861301601035,0.801297219437251,0.999247160775692,2_vs_0,2,0
SOD1,-0.1955841819644607,-0.25161796180367546,0.8013363737133972,0.999247160775692,2_vs_0,2,0
SZRD1,-0.09975831174015898,-0.25159456295891286,0.8013544615996013,0.999247160775692,2_vs_0,2,0
CARD16,-0.7158784039331696,-0.2512716047215437,0.8016041271850646,0.999247160775692,2_vs_0,2,0
PTBP3,-0.07592696235768372,-0.25120220250353864,0.8016577817999114,0.999247160775692,2_vs_0,2,0
CTNNA1,-0.07176139831138911,-0.25118738333849444,0.801669238566385,0.999247160775692,2_vs_0,2,0
H2AFX,-0.034296322430548684,-0.25113975807144123,0.8017060581739847,0.999247160775692,2_vs_0,2,0
DENND1C,-0.03630687586160927,-0.2510996204978101,0.8017370893070207,0.999247160775692,2_vs_0,2,0
MAPK3,-0.02853301236701618,-0.25102307705114923,0.8017962673901854,0.999247160775692,2_vs_0,2,0
CD244,-0.04411506434490136,-0.25092168172117596,0.801874660976277,0.999247160775692,2_vs_0,2,0
UTP23,-0.033853732920340905,-0.25082968711651715,0.8019457881371141,0.999247160775692,2_vs_0,2,0
TNF,-0.12193122550842571,-0.2507589343928818,0.802000492900432,0.999247160775692,2_vs_0,2,0
CD83,-0.10527734406514166,-0.2507434382931433,0.802012474342173,0.999247160775692,2_vs_0,2,0
PEX26,-0.0275127880435813,-0.2507430962357876,0.8020127388182984,0.999247160775692,2_vs_0,2,0
TMEM115,-0.0293620419869309,-0.2505764022905389,0.8021416279974982,0.999247160775692,2_vs_0,2,0
ANAPC16,-0.1763836083123887,-0.250557593193161,0.8021561716899772,0.999247160775692,2_vs_0,2,0
LMNA,-0.10370067963211298,-0.2505565343162925,0.8021569904436672,0.999247160775692,2_vs_0,2,0
INIP,-0.027976684434407994,-0.2504830141691393,0.8022138388421052,0.999247160775692,2_vs_0,2,0
CCDC97,-0.028197071065270325,-0.2504354120941858,0.8022506470216344,0.999247160775692,2_vs_0,2,0
SH2B3,-0.029349588440143858,-0.2504142270238463,0.8022670284627793,0.999247160775692,2_vs_0,2,0
INTS6,-0.027845359524332557,-0.2503828321925512,0.8022913048026081,0.999247160775692,2_vs_0,2,0
YLPM1,-0.027959363995219033,-0.25037887503186346,0.8022943647267686,0.999247160775692,2_vs_0,2,0
CEP85L,-0.028463567505930393,-0.2503559591807492,0.8023120847558274,0.999247160775692,2_vs_0,2,0
SPTLC1,-0.0290659841119959,-0.25030857765420766,0.8023487235614738,0.999247160775692,2_vs_0,2,0
DPAGT1,-0.028227724923547616,-0.250265932037976,0.8023817005920592,0.999247160775692,2_vs_0,2,0
SLC38A10,-0.08921449656822024,-0.2502264088909161,0.8024122633918462,0.999247160775692,2_vs_0,2,0
MYBL1,-0.028990713353565702,-0.25011399751309576,0.8024991914831435,0.999247160775692,2_vs_0,2,0
USP12,-0.02881762762436164,-0.2501096331082177,0.8025025665412057,0.999247160775692,2_vs_0,2,0
AC023157.3,-0.029173085012181195,-0.2500904304835563,0.8025174162551967,0.999247160775692,2_vs_0,2,0
SUMF1,-0.02879751854027828,-0.2500572680362295,0.8025430615037634,0.999247160775692,2_vs_0,2,0
LAIR1,-0.15396067018687015,-0.2500216095229102,0.8025706372522371,0.999247160775692,2_vs_0,2,0
ACAP3,-0.02872998305572741,-0.25000614991729103,0.8025825926839338,0.999247160775692,2_vs_0,2,0
UPP1,-0.23098921648516957,-0.24982436490318985,0.8027231765997083,0.999247160775692,2_vs_0,2,0
ALKBH5,-0.03220182690955965,-0.24979732451621312,0.8027440888992481,0.999247160775692,2_vs_0,2,0
GK5,-0.027957240151426855,-0.24976656959978633,0.8027678740864882,0.999247160775692,2_vs_0,2,0
PSMG1,-0.027673286695213496,-0.24974847007871304,0.8027818719500588,0.999247160775692,2_vs_0,2,0
ARHGAP10,-0.02856181266109141,-0.24969081204950086,0.8028264641167923,0.999247160775692,2_vs_0,2,0
TFDP1,-0.027773104288730116,-0.24968835589366273,0.8028283636984151,0.999247160775692,2_vs_0,2,0
NDUFC2,-0.027683145512515377,-0.24968269991328287,0.80283273801665,0.999247160775692,2_vs_0,2,0
LYSMD2,-0.12590565107934065,-0.24937246396084184,0.8030726830288815,0.999247160775692,2_vs_0,2,0
DAXX,-0.0313317325516448,-0.24910253691203185,0.8032814671305331,0.999247160775692,2_vs_0,2,0
PLOD3,-0.02881491451262509,-0.24908946967113393,0.8032915747813261,0.999247160775692,2_vs_0,2,0
PTPRJ,-0.027594612324432537,-0.24908020032621775,0.8032987447388457,0.999247160775692,2_vs_0,2,0
RAB10,-0.2061622091158158,-0.2490681848703029,0.8033080388731814,0.999247160775692,2_vs_0,2,0
ATP6V1C1,-0.02882150092259625,-0.24902352600609928,0.8033425834144371,0.999247160775692,2_vs_0,2,0
AC103591.3,-0.0368175161525671,-0.24895725735088226,0.8033938442772568,0.999247160775692,2_vs_0,2,0
PTTG1,-0.03592284533362208,-0.24884620938895408,0.8034797452203477,0.999247160775692,2_vs_0,2,0
APIP,-0.07249874909398156,-0.24883182808190796,0.8034908700271322,0.999247160775692,2_vs_0,2,0
ADH5,-0.06950998796392396,-0.24853943067051618,0.8037170656579108,0.999247160775692,2_vs_0,2,0
UBXN2A,-0.046024039977637037,-0.24849823080788136,0.8037489387697376,0.999247160775692,2_vs_0,2,0
ZNF622,-0.02762806296228663,-0.24842637999989647,0.8038045249017802,0.999247160775692,2_vs_0,2,0
CTSA,-0.3463538105412888,-0.24841797549073955,0.8038110269694176,0.999247160775692,2_vs_0,2,0
BCL2A1,-0.7380727586621793,-0.24810890983257627,0.8040501420668993,0.999247160775692,2_vs_0,2,0
PSMD10,-0.030680505906651168,-0.24806666251094703,0.8040828290141269,0.999247160775692,2_vs_0,2,0
RBM33,-0.06845724748266718,-0.24803586524643043,0.8041066572153418,0.999247160775692,2_vs_0,2,0
ERO1A,-0.027321478016082482,-0.24802354015511205,0.8041161933326297,0.999247160775692,2_vs_0,2,0
DFFA,-0.02749326712328913,-0.24800562011072133,0.8041300584052409,0.999247160775692,2_vs_0,2,0
TIGIT,-0.054009030519343214,-0.24799780873820373,0.8041361022291494,0.999247160775692,2_vs_0,2,0
PRAM1,-0.14124742923138991,-0.24796643157155637,0.8041603795237003,0.999247160775692,2_vs_0,2,0
TRAM1,-0.10626334406917069,-0.2479075234666511,0.8042059587003819,0.999247160775692,2_vs_0,2,0
CCDC115,-0.0625560610754863,-0.24773365668151417,0.8043404891449468,0.999247160775692,2_vs_0,2,0
DNAJC25-GNG10,-0.02817154202120026,-0.2477256520078821,0.8043466829476716,0.999247160775692,2_vs_0,2,0
VPS13A,-0.02767457979053134,-0.2476185659838414,0.80442954443485,0.999247160775692,2_vs_0,2,0
XKR8,-0.027703022242660465,-0.2476028272564437,0.8044417230006756,0.999247160775692,2_vs_0,2,0
NAPG,-0.03829626384970394,-0.24760269883805955,0.8044418223705152,0.999247160775692,2_vs_0,2,0
BLOC1S6,-0.06022026552592437,-0.24752728561082202,0.8045001774917049,0.999247160775692,2_vs_0,2,0
DNM1L,-0.0380090277040907,-0.2474948733157844,0.8045252586176116,0.999247160775692,2_vs_0,2,0
GLMP,-0.05852885799265804,-0.2474272945230798,0.8045775527602622,0.999247160775692,2_vs_0,2,0
MAP2K2,-0.06276570730992552,-0.24741505393617066,0.8045870249229595,0.999247160775692,2_vs_0,2,0
IL4R,-0.03544109512093835,-0.2473659295415273,0.8046250392595355,0.999247160775692,2_vs_0,2,0
AL662844.4,-0.03017720622607342,-0.24725571904484123,0.8047103260402451,0.999247160775692,2_vs_0,2,0
OSTC,-0.14219425452487425,-0.24710065295374056,0.8048303284157949,0.999247160775692,2_vs_0,2,0
TSTD1,-0.06274328543750801,-0.24703158568687344,0.8048837795964051,0.999247160775692,2_vs_0,2,0
COQ2,-0.0272638339997737,-0.2469967577987953,0.8049107332563783,0.999247160775692,2_vs_0,2,0
DRAM2,-0.04953780162856108,-0.246972982713356,0.8049291331721384,0.999247160775692,2_vs_0,2,0
IP6K2,-0.027540555929062776,-0.24696160652200252,0.8049379374253021,0.999247160775692,2_vs_0,2,0
CXorf40B,-0.028890137337401003,-0.24686981214023024,0.8050089797667906,0.999247160775692,2_vs_0,2,0
COPA,-0.06155290155657358,-0.2467842351082094,0.8050752117705703,0.999247160775692,2_vs_0,2,0
SPG11,-0.05628833765049433,-0.24678392029552196,0.805075455421181,0.999247160775692,2_vs_0,2,0
SMPD1,-0.027286646921861835,-0.24677897890524061,0.8050792798335655,0.999247160775692,2_vs_0,2,0
BRI3BP,-0.027796480559665944,-0.24677035457118238,0.8050859546888817,0.999247160775692,2_vs_0,2,0
FAM117A,-0.027225427851746725,-0.24638361594072156,0.8053852879768407,0.999247160775692,2_vs_0,2,0
PTS,-0.02792337404502062,-0.24612435787623171,0.8055859680743112,0.999247160775692,2_vs_0,2,0
INTS10,-0.027659864186111795,-0.24604000602310816,0.8056512638409751,0.999247160775692,2_vs_0,2,0
SWI5,-0.029559795374816577,-0.24572228608575986,0.8058972192287516,0.999247160775692,2_vs_0,2,0
CCDC18,-0.04267509860909206,-0.24570562231934084,0.8059101196202608,0.999247160775692,2_vs_0,2,0
PLEKHA1,-0.03106513176175742,-0.24567999587063288,0.8059299586488797,0.999247160775692,2_vs_0,2,0
HLA-F,-0.23499100643388315,-0.24567998122602153,0.8059299699862204,0.999247160775692,2_vs_0,2,0
GGCT,-0.03386577554717965,-0.2456792360090411,0.8059305469069291,0.999247160775692,2_vs_0,2,0
STK16,-0.036303820035346435,-0.24567429303100946,0.8059343735888977,0.999247160775692,2_vs_0,2,0
DAPP1,-0.06432564717404297,-0.24561730383861258,0.8059784929785672,0.999247160775692,2_vs_0,2,0
POLR2B,-0.027950838135728535,-0.2455618849232789,0.8060213972972857,0.999247160775692,2_vs_0,2,0
EHBP1L1,-0.11558773562759833,-0.24555033777451202,0.8060303369638544,0.999247160775692,2_vs_0,2,0
MYD88,-0.13914731611167103,-0.24551383336081292,0.8060585984177011,0.999247160775692,2_vs_0,2,0
DUSP28,-0.03191346312473895,-0.24547475663776325,0.8060888516155879,0.999247160775692,2_vs_0,2,0
LYPLAL1,-0.02907703188081285,-0.24546251910192468,0.8060983259751632,0.999247160775692,2_vs_0,2,0
SLC16A3,-0.1505542360611045,-0.2454197257083783,0.8061314570516728,0.999247160775692,2_vs_0,2,0
CNN2,-0.24784466383413642,-0.24525150001474505,0.8062617024508627,0.999247160775692,2_vs_0,2,0
GIMAP6,-0.03257315031764382,-0.2452116213161761,0.8062925785285442,0.999247160775692,2_vs_0,2,0
APH1A,-0.10718186388644795,-0.24501821122413212,0.8064423305519345,0.999247160775692,2_vs_0,2,0
EIF4A3,-0.09523078434662437,-0.2449990750700448,0.8064571475265895,0.999247160775692,2_vs_0,2,0
SLC4A7,-0.028131897162246268,-0.24495153435171588,0.8064939582341479,0.999247160775692,2_vs_0,2,0
ZBTB44,-0.027098198056362943,-0.24489985416725146,0.8065339746104636,0.999247160775692,2_vs_0,2,0
CNPY2,-0.026986936139857035,-0.24485681827171715,0.8065672980318548,0.999247160775692,2_vs_0,2,0
ARF6,-0.19322473402122298,-0.2447556133838104,0.8066456640710877,0.999247160775692,2_vs_0,2,0
RNF40,-0.03904077960411011,-0.24446681893935807,0.8068692971103041,0.999247160775692,2_vs_0,2,0
VPS26A,-0.04484580648916468,-0.2444322229609416,0.8068960881718569,0.999247160775692,2_vs_0,2,0
NUP58,-0.031372308984732325,-0.2444226751584575,0.8069034820122927,0.999247160775692,2_vs_0,2,0
SFXN3,-0.03294691840314324,-0.24433087261727113,0.8069745749940325,0.999247160775692,2_vs_0,2,0
SLC20A1,-0.05045703655169681,-0.24423127518011833,0.8070517062395648,0.999247160775692,2_vs_0,2,0
CLEC11A,-0.02875318486227685,-0.24422026672921543,0.8070602316296122,0.999247160775692,2_vs_0,2,0
ATF7IP2,0.035728843379479056,0.24419641486599686,0.8070787035567417,0.999247160775692,2_vs_0,2,0
INTS1,-0.027602155897877966,-0.24406245309059701,0.8071824514193395,0.999247160775692,2_vs_0,2,0
APC,-0.04411356357390965,-0.24406154996893015,0.8071831508612859,0.999247160775692,2_vs_0,2,0
C1orf131,-0.0444554419324168,-0.24394679497589167,0.8072720265812595,0.999247160775692,2_vs_0,2,0
MFSD11,-0.02708990725003985,-0.24390619335491162,0.807303472417187,0.999247160775692,2_vs_0,2,0
USP39,-0.0269534939791215,-0.24384032304529155,0.8073544894404892,0.999247160775692,2_vs_0,2,0
